"","datetime","date","time","depth.m","temp.c","sal.pss","do.mgl","do.sat","ph","turbidity.fnu","fdom.qsu","chlorophyll.ugl"
"40471",2019-09-18 11:30:00,2019-09-18,"11:30:00",0.476,16.656,5.23,6.72,71.2,6.97,67.68,64.98,8.57
"40481",2019-09-18 12:00:00,2019-09-18,"12:00:00",0.708,16.942,7.99,6.62,71.8,7.06,133,49.42,8.65
"40491",2019-09-18 12:30:00,2019-09-18,"12:30:00",0.962,16.781,9.68,6.94,75.8,7.19,78.37,48.08,8.57
"40501",2019-09-18 13:00:00,2019-09-18,"13:00:00",1.264,16.736,11.54,7.04,77.7,7.3,59.4,44.85,8.85
"40515",2019-09-18 13:30:00,2019-09-18,"13:30:00",1.499,16.857,13.47,6.87,76.9,7.41,58.33,40.93,9.04
"40521",2019-09-18 14:00:00,2019-09-18,"14:00:00",1.678,16.937,15.14,6.6,74.7,7.45,53.09,26.53,16.27
"40531",2019-09-18 14:30:00,2019-09-18,"14:30:00",1.826,17.079,16.23,6.54,74.7,7.55,54.9,37.14,5.44
"40541",2019-09-18 15:00:00,2019-09-18,"15:00:00",1.898,17.171,16.75,6.31,72.5,7.57,55.11,35.58,5.82
"40551",2019-09-18 15:30:00,2019-09-18,"15:30:00",1.883,17.23,18.54,5.94,69.1,7.62,54.11,31.48,6.23
"40561",2019-09-18 16:00:00,2019-09-18,"16:00:00",1.765,17.179,16.17,6.58,75.3,7.51,124.39,36.88,5.24
"40571",2019-09-18 16:30:00,2019-09-18,"16:30:00",1.577,17.121,15.31,6.51,74.1,7.48,53.8,39.08,5.63
"40581",2019-09-18 17:00:00,2019-09-18,"17:00:00",1.351,17.038,14.07,6.53,73.6,7.38,52.8,43.51,5.43
"40591",2019-09-18 17:30:00,2019-09-18,"17:30:00",1.104,16.966,12.23,6.49,72.3,7.28,55.41,48.49,5.54
"40601",2019-09-18 18:00:00,2019-09-18,"18:00:00",0.88,16.779,10.67,6.47,71.1,7.21,50.6,55.05,4.96
"40615",2019-09-18 18:30:00,2019-09-18,"18:30:00",0.646,16.45,7.95,6.43,69,7.07,44.34,62.26,4.91
"40621",2019-09-18 19:00:00,2019-09-18,"19:00:00",0.411,15.995,5.47,6.33,66.3,6.95,44.67,66.23,4.13
"40631",2019-09-18 19:30:00,2019-09-18,"19:30:00",0.183,15.608,4.43,6.39,66,6.91,46.46,67.19,4.17
"40641",2019-09-18 20:00:00,2019-09-18,"20:00:00",0.017,15.313,4.19,6.81,69.8,6.97,73,66.18,4.88
"40651",2019-09-18 20:30:00,2019-09-18,"20:30:00",-0.044,15.081,4.08,7.26,73.9,7,50.79,64.34,5.16
"40661",2019-09-18 21:00:00,2019-09-18,"21:00:00",-0.059,14.884,3.82,7.1,71.9,7.02,60.36,66.54,4.84
"40671",2019-09-18 21:30:00,2019-09-18,"21:30:00",-0.064,14.704,3.52,7.14,71.8,7.03,58.77,68.86,4.16
"40681",2019-09-18 22:00:00,2019-09-18,"22:00:00",-0.069,14.522,3.46,7.24,72.6,7.04,128.01,51.65,5.43
"40691",2019-09-18 22:30:00,2019-09-18,"22:30:00",-0.071,14.37,3.32,7,69.9,7.04,54.49,71.3,3.85
"40701",2019-09-18 23:00:00,2019-09-18,"23:00:00",-0.071,14.194,3.33,7.15,71.2,7.05,53.48,71.49,3.69
"40715",2019-09-18 23:30:00,2019-09-18,"23:30:00",-0.071,14.028,3.34,7.17,71.1,7.05,52.97,72,3.69
"40721",2019-09-19 00:00:00,2019-09-19,"0:00:00",0,14.012,3.8,6.62,65.8,7.09,83.72,41.04,10.36
"40731",2019-09-19 00:30:00,2019-09-19,"0:30:00",0.262,13.888,5.18,7.08,70.7,7.11,66.55,70.77,4.44
"40741",2019-09-19 01:00:00,2019-09-19,"1:00:00",0.494,14.442,6.68,6.34,64.7,7.05,59.79,67.84,4.63
"40751",2019-09-19 01:30:00,2019-09-19,"1:30:00",0.714,14.727,6.9,6.55,67.4,7.07,59.19,62.21,4.46
"40761",2019-09-19 02:00:00,2019-09-19,"2:00:00",0.925,15.066,8.06,6.62,69.1,7.14,60.47,49.66,6.02
"40771",2019-09-19 02:30:00,2019-09-19,"2:30:00",1.144,15.487,10.1,6.59,70.3,7.23,49.82,52.37,4.95
"40781",2019-09-19 03:00:00,2019-09-19,"3:00:00",1.293,15.769,11.79,6.22,67.4,7.29,48.99,49.22,4.97
"40791",2019-09-19 03:30:00,2019-09-19,"3:30:00",1.375,15.913,12.73,5.84,63.8,7.33,49.34,47.52,5.79
"40801",2019-09-19 04:00:00,2019-09-19,"4:00:00",1.392,15.998,13.24,5.78,63.5,7.29,135.57,26.9,9.84
"40815",2019-09-19 04:30:00,2019-09-19,"4:30:00",1.323,16.007,13.52,4.97,54.7,7.23,47.64,46.12,3.33
"40821",2019-09-19 05:00:00,2019-09-19,"5:00:00",1.201,15.604,11.04,6.18,66.4,7.29,47.35,52.48,4.24
"40831",2019-09-19 05:30:00,2019-09-19,"5:30:00",1.03,15.306,10.86,6.07,64.7,7.23,49.53,52.84,4.72
"40841",2019-09-19 06:00:00,2019-09-19,"6:00:00",0.832,15.064,9.09,5.85,61.4,7.21,53.53,56.73,4.99
"40851",2019-09-19 06:30:00,2019-09-19,"6:30:00",0.636,14.369,7.04,6.13,62.6,7.12,48.16,65.21,4.28
"40861",2019-09-19 07:00:00,2019-09-19,"7:00:00",0.441,14.012,5.2,6.25,62.6,7.04,48.99,67.98,4.21
"40871",2019-09-19 07:30:00,2019-09-19,"7:30:00",0.249,13.904,3.73,6.38,63.3,6.99,49.5,69.29,4.56
"40881",2019-09-19 08:00:00,2019-09-19,"8:00:00",0.088,13.911,3.07,6.71,66.2,7.02,52.7,69.12,4.82
"40891",2019-09-19 08:30:00,2019-09-19,"8:30:00",-0.008,14.032,3.09,7.02,69.5,7.03,44.32,71.7,4.91
"40901",2019-09-19 09:00:00,2019-09-19,"9:00:00",-0.043,14.331,3.04,7.61,75.8,7.12,43.96,72.54,5.09
"40915",2019-09-19 09:30:00,2019-09-19,"9:30:00",-0.048,14.609,2.86,7.98,79.9,7.14,43.64,73.28,5.36
"40921",2019-09-19 10:00:00,2019-09-19,"10:00:00",-0.046,14.983,2.65,7.98,80.4,7.15,92.47,53.27,5.76
"40931",2019-09-19 10:30:00,2019-09-19,"10:30:00",-0.046,15.144,2.33,8.31,83.9,7.17,42.57,72.89,4.05
"40941",2019-09-19 11:00:00,2019-09-19,"11:00:00",0.105,16.042,2.95,8.09,83.5,7.2,45.21,70.87,4.72
"40951",2019-09-19 11:30:00,2019-09-19,"11:30:00",0.317,16.868,4.84,7.93,84.2,7.13,44.2,68.76,4.86
"40961",2019-09-19 12:00:00,2019-09-19,"12:00:00",0.523,16.917,6.23,6.78,72.7,7.06,44.99,63.07,4.57
"40971",2019-09-19 12:30:00,2019-09-19,"12:30:00",0.732,17.298,8.94,6.72,73.8,7.15,43.7,57.48,4.31
"40981",2019-09-19 13:00:00,2019-09-19,"13:00:00",0.961,17.45,10.52,7.06,78.6,7.26,44.27,50.86,5.31
"40991",2019-09-19 13:30:00,2019-09-19,"13:30:00",1.209,17.386,12.1,7.14,80.1,7.35,42.38,47.14,5.59
"41001",2019-09-19 14:00:00,2019-09-19,"14:00:00",1.42,17.407,13.69,7.03,79.6,7.42,39.47,43.38,4.7
"41015",2019-09-19 14:30:00,2019-09-19,"14:30:00",1.573,17.445,15.15,6.67,76.3,7.49,37.47,40.91,4.37
"41021",2019-09-19 15:00:00,2019-09-19,"15:00:00",1.708,17.475,16.52,6.4,73.9,7.55,36.21,37.77,4.66
"41031",2019-09-19 15:30:00,2019-09-19,"15:30:00",1.785,17.492,17.21,6.35,73.6,7.57,35.78,36.2,5.04
"41041",2019-09-19 16:00:00,2019-09-19,"16:00:00",1.766,17.49,17.49,6.1,70.9,7.54,33.28,31.61,5.84
"41051",2019-09-19 16:30:00,2019-09-19,"16:30:00",1.642,17.51,16.43,6.38,73.7,7.51,29.7,38.84,4.26
"41061",2019-09-19 17:00:00,2019-09-19,"17:00:00",1.474,17.515,15.26,6.58,75.4,7.49,30.84,41.78,4.21
"41071",2019-09-19 17:30:00,2019-09-19,"17:30:00",1.253,17.51,14.39,6.49,74,7.41,31.35,44.12,4.64
"41081",2019-09-19 18:00:00,2019-09-19,"18:00:00",1.024,17.491,12.25,6.58,74,7.33,37.71,49.67,4.52
"41091",2019-09-19 18:30:00,2019-09-19,"18:30:00",0.799,17.259,10.58,6.59,73.1,7.25,33.43,54.65,4.55
"41105",2019-09-19 19:00:00,2019-09-19,"19:00:00",0.572,16.868,7.91,6.51,70.5,7.12,34.61,60.8,4.02
"41115",2019-09-19 19:30:00,2019-09-19,"19:30:00",0.353,16.455,5.58,6.38,67.5,7.03,36.23,64.71,3.56
"41121",2019-09-19 20:00:00,2019-09-19,"20:00:00",0.141,16.196,4.67,6.47,67.7,7.04,51.12,66.37,3.35
"41131",2019-09-19 20:30:00,2019-09-19,"20:30:00",0.009,16.031,4.21,6.76,70.3,7.05,35.56,66.42,3.46
"41141",2019-09-19 21:00:00,2019-09-19,"21:00:00",-0.035,15.915,4.22,6.72,69.7,7.09,37.35,68.11,3.14
"41151",2019-09-19 21:30:00,2019-09-19,"21:30:00",-0.047,15.755,4.16,6.81,70.3,7.12,38.39,69.47,3.17
"41161",2019-09-19 22:00:00,2019-09-19,"22:00:00",-0.051,15.637,4,6.69,68.9,7.14,65.36,60.9,3.86
"41171",2019-09-19 22:30:00,2019-09-19,"22:30:00",-0.054,15.531,3.66,7,71.8,7.16,35.21,70.82,3.08
"41181",2019-09-19 23:00:00,2019-09-19,"23:00:00",-0.057,15.422,3.46,6.97,71.2,7.15,32.05,71.26,3.07
"41191",2019-09-19 23:30:00,2019-09-19,"23:30:00",-0.057,15.308,3.29,7.11,72.4,7.15,34.8,68.71,3.14
"41201",2019-09-20 00:00:00,2019-09-20,"0:00:00",-0.06,15.166,3.17,6.52,66.2,7.14,59.36,62.2,3.62
"41215",2019-09-20 00:30:00,2019-09-20,"0:30:00",-0.059,15.047,2.94,6.99,70.6,7.14,34.55,71.21,3.06
"41221",2019-09-20 01:00:00,2019-09-20,"1:00:00",0.067,14.853,3.2,6.92,69.8,7.2,41.53,70.05,3.29
"41231",2019-09-20 01:30:00,2019-09-20,"1:30:00",0.299,15.192,5.58,6.74,69.5,7.21,46.54,68.38,3.76
"41241",2019-09-20 02:00:00,2019-09-20,"2:00:00",0.507,15.581,7.4,6.19,65,7.15,42.51,64.8,3.66
"41251",2019-09-20 02:30:00,2019-09-20,"2:30:00",0.696,15.712,7.86,6.49,68.6,7.19,35.91,59.19,3.63
"41261",2019-09-20 03:00:00,2019-09-20,"3:00:00",0.876,15.939,9.46,6.44,69,7.23,36.55,53.47,3.6
"41271",2019-09-20 03:30:00,2019-09-20,"3:30:00",1.042,16.209,11.53,5.87,64.1,7.3,34.56,49.06,4.03
"41281",2019-09-20 04:00:00,2019-09-20,"4:00:00",1.158,16.369,12.85,6.02,66.5,7.34,31.83,42.53,5.27
"41291",2019-09-20 04:30:00,2019-09-20,"4:30:00",1.197,16.442,13.49,5.34,59.2,7.38,32.02,45.78,4.59
"41301",2019-09-20 05:00:00,2019-09-20,"5:00:00",1.177,16.459,13.63,4.91,54.5,7.24,32.47,45.23,2.83
"41315",2019-09-20 05:30:00,2019-09-20,"5:30:00",1.115,16.472,13.83,4.68,52.1,7.34,33.03,44.23,3.25
"41321",2019-09-20 06:00:00,2019-09-20,"6:00:00",0.964,16.067,11.2,5.8,63,7.28,34.31,50.48,3.98
"41331",2019-09-20 06:30:00,2019-09-20,"6:30:00",0.811,15.992,10.29,5.54,59.7,7.26,33.05,54.12,3.53
"41341",2019-09-20 07:00:00,2019-09-20,"7:00:00",0.629,15.521,7.8,5.82,61.2,7.2,33.11,62.22,3.44
"41351",2019-09-20 07:30:00,2019-09-20,"7:30:00",0.454,15.288,6.05,5.92,61.3,7.14,34.77,65.53,3.35
"41361",2019-09-20 08:00:00,2019-09-20,"8:00:00",0.276,15.104,4,5.96,60.7,7.08,41.32,66.82,3.39
"41371",2019-09-20 08:30:00,2019-09-20,"8:30:00",0.122,15.122,2.71,6.64,67.1,7.09,34.53,68.22,3.47
"41381",2019-09-20 09:00:00,2019-09-20,"9:00:00",0.029,15.196,2.49,6.65,67.3,7.08,34.34,68.71,3.47
"41391",2019-09-20 09:30:00,2019-09-20,"9:30:00",-0.023,15.469,2.45,7.43,75.6,7.17,34.27,70.01,3.4
"41401",2019-09-20 10:00:00,2019-09-20,"10:00:00",-0.037,15.867,2.4,7.77,79.7,7.21,47.31,67.26,3.38
"41415",2019-09-20 10:30:00,2019-09-20,"10:30:00",-0.031,16.215,2.17,7.91,81.6,7.23,33.27,70.44,3.41
"41421",2019-09-20 11:00:00,2019-09-20,"11:00:00",0.058,16.602,2.63,7.02,73.2,7.31,37.3,71.81,2.88
"41431",2019-09-20 11:30:00,2019-09-20,"11:30:00",0.174,17.696,2.94,7.4,79,7.29,34.81,68.42,3.4
"41441",2019-09-20 12:00:00,2019-09-20,"12:00:00",0.344,18.189,5.22,7.15,78.3,7.14,36.79,62.88,3.58
"41451",2019-09-20 12:30:00,2019-09-20,"12:30:00",0.528,18.178,6.86,6.09,67.2,7.14,33.69,60.13,3.05
"41461",2019-09-20 13:00:00,2019-09-20,"13:00:00",0.721,18.673,9.11,6.58,74.4,7.23,32.04,54.34,3
"41471",2019-09-20 13:30:00,2019-09-20,"13:30:00",0.922,18.636,10.73,7.1,80.9,7.34,32.62,46.93,3.27
"41481",2019-09-20 14:00:00,2019-09-20,"14:00:00",1.137,18.503,12.27,7.24,83.1,7.4,32.64,43.51,4.15
"41491",2019-09-20 14:30:00,2019-09-20,"14:30:00",1.329,18.374,13.41,7.31,84.3,7.48,31.32,41.08,4.37
